movie_id,title,tagline
54518,Justin Bieber: Never Say Never,"tell stori justin bieber , kid canada hair , smile voic : chronicl unpreced rise fame , way busk street stratford , canada put video youtub sell madison squar garden new york headlin act world tour 2010 . featur usher , scooter braun , ludacri , sean kingston , antonio `` l.a. '' reid , boyz ii men , miley cyru , jaden smith , justin 's famili member part crew huge fanbas mix interview guest perform . releas 3d theater around world highest gross concert movi time , beat previou record held michael jackson 's 2009.documentari music familyjustin bieber miley cyru usher raymondj n . c h u"
44214,Black Swan,"ballet dancer win lead `` swan lake '' perfect role delic white swan - princess odett - slowli lose mind becom like odil , black swan.drama thrillernatali portman mila kuni vincent casseld r r e n r n f k"
339984,Miracles from Heaven,faith base movi . young girl suffer rare digest disord find miracul cure surviv terribl accid . base book 'three miracl heaven ' christi beam.dramajennif garner kyli roger martin hendersonp r c r g g e n
239563,St. Vincent,"young boy whose parent divorc find unlik friend mentor misanthrop , bawdi , hedonist , war veteran live next door.comedybil murray melissa mccarthi naomi wattst h e r e e l f"
10985,The New Guy,"nerdi high school senior dizzi harrison final gotten lucki -- purpos get expel , take lesson 'badass cool ' convict enrol new school . keep ruse ? comedi familydj quall eliza dushku zooey deschanel e c e r"
332567,The Shallows,"injur surfer strand buoy need get back shore , great white shark stalk might ideas.horror drama thrillerblak live óscar jaenada angelo josu lozano corzoj u e c l l e - e r r"
136835,No Good Deed,"terri devot wife mother two , live ideal suburban life atlanta colin , charm danger escap convict , show door claim car troubl . terri offer phone help soon learn good deed goe unpunish find fight surviv invad home terror family.crim thrilleridri elba taraji p. henson lesli bibb l l e r"
5876,The Mist,"violent storm , dens cloud mist envelop small main town , trap artist david drayton five-year-old son local groceri store peopl . soon discov mist conceal deadli horror threaten live , wors , sanity.sci fiction horror thrillerthoma jane marcia gay harden lauri holdenf r n k r b n"
264660,Ex Machina,"caleb , 26 year old coder world 's largest internet compani , win competit spend week privat mountain retreat belong nathan , reclus ceo compani . caleb arriv remot locat find particip strang fascin experi must interact world 's first true artifici intellig , hous bodi beauti robot girl.drama scienc fictiondomhnal gleeson alicia vikand oscar isaaca l e x g r l n"
1251,Letters from Iwo Jima,"stori battl iwo jima unit state imperi japan world war ii , told perspect japanes fought it.act adventur drama warken watanab kazunari ninomiya tsuyoshi iharac l n e w"
264644,Room,jack young boy 5 year old live life one room . believ everyth within real thing world . happen suddenli tell thing outsid room ? drama thrillerbri larson jacob tremblay joan allenl e n n b r h n
84892,The Perks of Being a Wallflower,"coming-of-ag stori base best-sel novel stephen chboski , follow 15-year-old freshman charli , endear naiv outsid taken wing two senior . move tale love , loss , fear hope - unforgett friend help us life.drama romancelogan lerman emma watson ezra miller e p h e n c h b k"
59678,Attack the Block,teen gang grim south london hous estat must team resid protect neighbourhood terrifi alien invasion.act comedi scienc fictionnick frost jodi whittak john boyegaj e c r n h
79777,In the Land of Blood and Honey,"bosnian war , danijel , soldier fight serb , re-encount ajla , bosnian 's captiv camp overse . promis connect becom ambigu motiv changed.drama romanc warzana marjanović goran kostić branko đurića n g e l n j l e"
158011,The Call,"jordan turner experienc 911 oper make error judgment call end badli , jordan rattl unsur continu . teenag casey welson abduct back man 's car call 911 , jordan one call upon use experi , insight quick think help casey escap , save , make sure man brought justice.crim thrillerhal berri abigail breslin morri chestnutb r n e r n"
37414,The Killer Inside Me,"deputi sheriff lou ford pillar commun small west texa town , patient appar thought . peopl think littl slow mayb bore , worst say . nobodi know lou call `` sick '' : brilliant , disturb sociopath sadist.crim drama thrillercasey affleck kate hudson jessica albam c h e l w n e r b"
6615,Lars and the Real Girl,"sometim find love 'd least expect . ask lar , sweet quirki guy think 's found girl dream life-s doll name bianca . lar complet content artifici girlfriend , develop feel margo , attract co-work , lar find lost uniqu love triangl , hope somehow discov real mean true love.comedi romanc dramaryan gosl emili mortim paul schneiderc r g g l l e p e"
36691,Solitary Man,car magnat watch person profession life hit skid busi romant indiscretions.comedi drama romancemichael dougla danni devito jess eisenbergb r n k p p e l n
23631,Machete,"set-up betray man hire assassin texa senat , ex-federal launch brutal rampag reveng former boss.act comedi thrillerdanni trejo michel rodriguez jessica albar b e r r r g u e z"
45324,Casino Jack,"base true stori , hot shot washington dc lobbyist protégé go hard scheme peddl influenc lead corrupt murder.crim comedi dramakevin spacey kelli preston hannah endicott-douglasg e r g e h c k e n l p e r"
56601,The Perfect Game,"base true stori , group boy monterrey , mexico becom first non-u.s. team win littl leagu world series.drama familyclifton collin jr cheech marin moisé ariasw l l e r"
9552,The Exorcist,"12-year-old regan macneil begin adapt explicit new person strang event befal local area georgetown . mother becom torn scienc superstit desper bid save daughter , ultim turn last hope : father damien karra , troubl priest struggl faith.drama horror thrillerlinda blair max von sydow ellen burstynw l l f r e k n"
578,Jaws,"insati great white shark terror townspeopl amiti island , polic chief , oceanograph grizzl shark hunter seek destroy bloodthirsti beast.horror thriller adventureroy scheider robert shaw richard dreyfusss e v e n p e l b e r g"
67660,Think Like a Man,"balanc power four coupl ’ relationship upset women start use advic steve harvey ’ book , act like ladi , think like man , get want men . men realiz women gotten hold relationship “ playbook , ” decid best defens good offens come plan use inform advantage.comedi romancemichael eali jerri ferrara meagan goodt r"
860,WarGames,"high school student david lightman ( matthew broderick ) talent hack . tri hack comput system play unreleas video game , unwittingli tap defens depart 's war comput initi confront global proport ! togeth girlfriend ( alli sheedi ) wizardli comput geniu ( john wood ) , david must race time outwit oppon ... prevent nuclear armageddon.thril scienc fictionmatthew broderick dabney coleman alli sheedyj h n b h"
75674,Act of Valor,"covert mission rescu kidnap cia oper uncov chill plot , elit , highli train u.s. seal team speed hotspot around globe , race clock stop deadli terrorist attack.act thriller warroselyn sánchez emilio rivera nestor serranom k e c c"
13335,Harold & Kumar Escape from Guantanamo Bay,"satisfi urg white castl , harold kumar jump plane catch harold 's love interest , 's head netherland . pair must chang plan kumar accus terrorist . rob corddri also star wild comedi sequel follow hapless stoner ' misadventur tri avoid captur depart homeland security.comedi adventurejohn cho kal penn neil patrick harrisj n h u r w z"
9030,The Eye,"violinist sydney well accident blind sister helen five year old . submit cornea transplant , recov oper , realiz see dead people.drama horror thrillerjessica alba alessandro nivola parker poseyd v r e u"
8386,How High,"multi-platinum rap superstar redman method man star jamal sila , two regular guy smoke someth magic , ace colleg entranc exam wind harvard . ivi leagu way strang sila jamal take stride -- suppli supernatur smoke run dri . 's start live wit reli natur resourc make grade.comedymethod man redman obba babatundéj e e l n"
101267,Katy Perry: Part of Me,"give fan unpreced access real life music sensat , kati perri : part expos hard work , dedic phenomen talent girl remain true vision order achiev dream . featur rare behind-the-scen interview , person moment kati friend , all-access footag rehears , choreographi , kati ’ signatur style , kati perri : part reveal singer ’ unwav belief , anything.documentari musickati perri russel brand shannon woodwardd n c u f r h"
11354,The Upside of Anger,"husband run secretari , terri wolfmey left fend -- four daughter . hit rock bottom , terri find friend drink buddi next-door neighbor denni , former basebal player . two grow closer , daughter increasingli reli denni , terri start reserv relationship headed.comedi dramajoan allen kevin costner erika christensenm k e b n e r"
14191,Aquamarine,"two teenag girl discov mermaid realli exist violent storm wash one ashor . mermaid , sassi creatur name aquamarin , determin prove father real love exist , enlist girl ' help win heart handsom lifeguard.fantasi romanc famili comedyemma robert joanna 'jojo ' levesqu sara paxton l z b e h l l e n r e n b u"
57157,Young Adult,"divorc writer midwest return hometown reconnect old flame , 's marri family.comedi dramacharl theron patton oswalt patrick wilsonj n r e n"
387,Das Boot,"german submarin hunt alli ship second world war , soon becom hunt . crew tri surviv surfac , stretch boat limits.act drama histori war adventurejürgen prochnow herbert grönemey klau wennemannw l f g n g p e e r e n"
227719,Project Almanac,"group teen discov secret plan time machin , construct one . howev , thing start get control.sci fiction thrillerjonni weston virginia gardner sofia black-d'eliad e n r e l e"
8669,Charlie Bartlett,"awkward teenag charli bartlett ( anton yelchin ) troubl fit new high school . charli need friend fast , decid best way find appoint resid psychiatrist . becom one popular guy school dole advic , occasion , medic , student body.comedi dramaanton yelchin robert downey jr. hope davisj n p l l"
86825,Stoker,"india 's father die , uncl charli , never knew exist , come live unstabl mother . come suspect mysteri , charm man ulterior motiv becom increasingli infatu him.drama horror thrillermia wasikowska nicol kidman matthew goodep r k c h n - w k"
844,2046,"2046 sequel wong kar-wai ’ success box-offic hit mood love . film affair , end relationship , share love kung-fu novel main charact , chow , write novel reflect back favorit love su.fantasi drama scienc fiction romancetoni leung chiu-wai zhang ziyi fay wongw n g k r - w"
15907,Duma,orphan cheetah becom best friend pet young boy live south africa.adventur drama familyalex michaeleto campbel scott mari makhathoc r r l l b l l r
38448,Ondine,irish fisherman discov woman fish net believ mermaid.drama romancecolin farrel alicja bachleda-curuś dervla kirwann e l j r n
327,Brother,"japanes yakuza gangster ’ deadli exist homeland get exil lo angel , california , taken littl brother brother ’ gang . first english film takeshi kitano.crim drama thrillertakeshi kitano omar epp claud makit k e h k n"
4170,Trade,"texa cop ( kevin kline ) , whose daughter might forc sexual slaveri , join forc mexican youth ( cesar ramo ) find boy 's sister , abduct forc prostitut . meanwhil , ukrainian woman promis better life america also becom victim.drama thrillerkevin kline cesar ramo paulina gaitánm r c k r e u z p n n e r"
10133,Cypher,"unsuspect , disench man find work spi danger , high-stak world corpor espionag . quickli get way over-his-head , team mysteri femm fatale.thril scienc fiction mysteryjeremi northam luci liu nigel bennettv n c e n z n l"
236751,Heaven is for Real,"heaven real recount true stori small-town father must find courag convict share son 's extraordinari , life-chang experi world . four-year-old colton share detail amaz journey childlik innoc speak matter-of-factli thing happen birth ... thing could n't possibl know.dramagreg kinnear kelli reilli connor corumr n l l w l l c e"
357837,Dancin' It's On,"come age danc film , spirit dirti danc , karat kid , high school music - young girl beverli hill , jennif visit father 's panama citi beach hotel summer break , fall love young boy , ken work dishwash . even though differ background , share passion ... danc partner enter 2nd annual florida state-wid danc contest . prepar contest , jennif ken must overcom scheme danc partner , meddl father , doubt love prevail.drama romancewitney carson chehon wespi-tschopp gari danielsd v w n e r"
18530,The Cry of the Owl,"young woman becom inexplic attract man stalk . boyfriend goe miss , stalker immedi suspect , game jealousi betray turn deadly.dramapaddi considin julia stile carolin dhavernasj e h r v e"
11,Star Wars,princess leia captur held hostag evil imperi forc effort take galact empir . venturesom luke skywalk dash captain han solo team togeth loveabl robot duo r2-d2 c-3po rescu beauti princess restor peac justic empire.adventur action scienc fictionmark hamil harrison ford carri fisherg e r g e l u c
291870,Dirty Grandpa,"jason kelli one week away marri boss 's uber-control daughter , put fast track partnership law firm . howev , straight-lac jason trick drive foul-mouth grandfath , dick , daytona spring break , pend nuptial suddenli jeopardi . riotou frat parti , bar fight , epic night karaok , dick quest live life fullest bring jason along ride.comedyzac efron robert de niro juliann houghd n z e r"
45317,The Fighter,"fighter , drama boxer `` irish '' micki ward 's unlik road world light welterweight titl . rocky-lik rise shepherd half-broth dicki , boxer-turned-train rebound life nearli ko 'd drug crime.dramamark wahlberg christian bale ami adamsd v . r u e l l"
10748,St. Trinian's,"belov school threaten closur power fail rais proper fund , girl scheme steal priceless paint use profit pull st. trinian 's red.comedi famili scienc fictiontalulah riley rupert everett gemma artertonb r n b h p n"
10229,A Walk to Remember,"popular , restless landon carter forc particip school drama product fall love jami sullivan , daughter town 's minist . jami `` to-do '' list life also big secret must keep landon.drama romancemandi moor shane west peter coyotea h n k n"
22804,Saw VI,"special agent strahm dead , detect hoffman emerg unchalleng successor jigsaw 's legaci . howev , fbi draw closer hoffman , forc set game motion , jigsaw 's grand scheme final understood.horror mysterytobin bell costa mandylor betsi russellk e v n g r e u e r"
12837,The Secret Life of Bees,"set south carolina 1964 , tale lili owen 14 year-old girl haunt memori late mother . escap lone life troubl relationship father , lili flee rosaleen , caregiv friend , south carolina town hold secret mother 's past.adventuredakota fan queen latifah jennif hudsong n p r n c e - b h e w"
167073,Brooklyn,"1950 ireland new york , young elli lacey choos two men two countries.drama romancesaoirs ronan domhnal gleeson emori cohenj h n c r w l e"
304357,Woman in Gold,"maria altmann , octogenarian jewish refuge , take austrian govern recov world famou paint aunt plunder nazi world war ii , believ right belong famili . regain right , also obtain measur justic death , destruct , massiv art theft perpetr nazis.dramahelen mirren ryan reynold tatiana maslani n c u r"
62728,Brighton Rock,"chart headlong fall pinki , razor-wield disadvantag teenag religi death wish.drama thriller crimeandi serki helen mirren john hurtr w n j f f e"
4657,Jindabyne,"stewart kane , irishman live australian town jindabyn , fish trip isol hill countri three men discov bodi murder girl river . rather return town immedi , continu fish report gruesom find day later . stori murder marriag - film thing haunt us.crim drama mysteri thrillerlaura linney gabriel byrn deborra-le furnessr l w r e n c e"
11056,Darkness,"teenag girl move remot countrysid hous famili , discov gloomi new home horrifi past threaten destroy family.horroranna paquin lena olin iain glenj u e b l g u e r ó"
601,E.T. the Extra-Terrestrial,"gentl alien becom strand earth , discov befriend young boy name elliott . bring extraterrestri suburban california hous , elliott introduc e.t. , alien dub , brother littl sister , gerti , children decid keep exist secret . soon , howev , e.t . fall ill , result govern intervent dire situat elliott alien.sci fiction adventur famili fantasyhenri thoma drew barrymor robert macnaughton e v e n p e l b e r g"
13067,In the Land of Women,"bad breakup girlfriend leav heartbroken , carter webb move michigan take care ail grandmoth . , get mix live mother daughter live across street.rom comedi dramameg ryan kristen stewart adam brodyj n k n"
58051,Housefull,"believ jinx bring bad luck upon other , man attempt find true love , end complic relationships.drama comedi romanc foreignakshay kumar ritesh deshmukh deepika padukon j k h n"
96399,For Greater Glory - The True Story of Cristiada,"chronicl cristero war ( 1926-1929 ) , touch rebellion mexican govern 's attempt secular country.histori dramaeva longoria andi garcía oscar isaacd e n w r g h"
489,Good Will Hunting,"hunt genius-level iq choos work janitor mit . solv difficult graduate-level math problem , talent discov professor gerald lambeau , decid help misguid youth reach potenti . arrest attack polic offic , professor lambeau make deal get lenienc get treatment therapist sean maguire.dramarobin william matt damon ben affleckg u v n n"
1588,Bring It On,"toro cheerlead squad rancho carn high school san diego got spirit , spunk , sass killer routin 's sure land nation championship trophi sixth year row . newly-elect team captain , toro ' road total cheer glori take shadi turn discov perfectly-choreograph routin fact stolen.comedykirsten dunst jess bradford eliza dushkup e n r e e"
316727,The Purge: Election Year,"two year choos kill man kill son , former polic sergeant leo barn becom head secur senat charlen roan , front runner next presidenti elect due vow elimin purg . night final purg , betray within govern forc barn roan onto street must fight surviv night.act horror thrillerelizabeth mitchel frank grillo mykelti williamsonj e e n c"
663,Saw IV,"jigsaw apprentic amanda dead . , upon news detect kerri 's murder , two season fbi profil , agent strahm agent perez , arriv terrifi commun assist veteran detect hoffman sift jigsaw 's latest grisli remain piec togeth puzzl . howev , swat command rigg abduct thrust game , last offic untouch jigsaw nineti minut overcom seri dement trap save old friend ... face deadli consequences.horror thriller crimetobin bell scott patterson costa mandylord r r e n l n n b u n"
1648,Bill & Ted's Excellent Adventure,"small town san dima , mile away lo angel , two nearli brain dead teenag boy go name bill , preston esq . ted theodor logan , dream togeth start rock roll band call `` wyld stallyn '' . unfortun , still high school verg fail school well , pass upcom histori report , separ result ted 's father send militari school . , bill ted know must stay togeth save futur . , man futur name rufu came help pass report . , bill ted decid gather histor figur need report . hope help pass report stay together.adventur comedi scienc fictionkeanu reev alex winter georg carlin e p h e n h e r e k"
74534,The Best Exotic Marigold Hotel,"british retire travel india take resid believ newli restor hotel . less luxuri advertis , marigold hotel nevertheless slowli begin charm unexpect way resid find new purpos old age.drama comedybil nighi maggi smith tom wilkinsonj h n e n"
321258,The Boy,"nanni , work famili whose son pass away , find put charg care lifelik doll coupl treat real child.horror mysteri thrillerlauren cohan rupert evan jame russellw l l b r e n b e l l"
44040,Devil,group peopl trap elev realiz devil among them.horror mysteri thrillerchri messina jacob varga bojana novakovićj h n e r c k w l e
1832,Dogma,"latest battl etern war good evil come new jersey late , late 20th centuri . angel , demon , apostl prophet ( sort ) walk among cynic innoc america duke fate humankind.fantasi comedi adventureben affleck matt damon linda fiorentinok e v n h"
20616,Swimfan,"ben cronin : admir mani friend , terrif girlfriend , 's fast-track athlet scholarship . ben 's rock-solid , promis futur romanc turn upside-down arriv madison bell . madison , new girl town , quickli set sight impression ben . first meet innoc enough , obsess seduct madison want ... much more.drama thrillerjess bradford erika christensen shiri applebyj h n p l n"
294272,Pete's Dragon,"pete mysteri 10-year-old famili home claim live wood giant , green dragon name elliott . help natali , 11-year-old girl whose father jack own local lumber mill , forest ranger grace set determin pete came , belong , truth dragon.adventur famili fantasybryc dalla howard oak fegley we bentleyd v l w e r"
283445,Sinister 2,young mother twin son move rural hous 's mark death.horrorshannyn sossamon jame ranson robert daniel sloanc r n f
22824,The Fourth Kind,"sinc 1960 , disproportion number popul around nome , alaska , gone miss . despit fbi investig , disappear remain mysteri . dr. abigail tyler , psychologist , may verg blow unsolv case wide open , cours treat patient , find evid alien abductions.mysteri scienc fiction thrillermilla jovovich patton hakeem kae-kazimo l u n e u n n"
39349,Sugar Hill,"sugar hill 1994 american crime-drama/neo-noir film star wesley snipe michael wright brother roemello raynathan skugg . film focus two brother , major drug dealer harlem neighborhood new york city.drama action thrillerwesley snipe michael wright donald faisonl e n c h"
8359,Kit Kittredge: An American Girl,"great depress hit home nine year old kit kittredg dad lose busi leav find work . oscar nomine abigail breslin star kit , lead splendid cast first ever `` american girl '' theatric movi . order keep home , kit mother must take boarder - pay hous - guest turn full fascin stori . mother 's lockbox contain money stolen , kit 's new hobo friend prime suspect . kit refus believ would steal , effort sniff real stori get friend big troubl . polic say robberi insid job , commit someon know . n't , it.comedi drama familyabigail breslin chri o'donnel julia ormondp r c r z e"
15648,The Perfect Man,"holli tire move everi time mom jean break yet anoth second-r guy . distract mother latest bad choic , holli conceiv perfect plan perfect man , imaginari secret admir romanc jean boost self-esteem.comedi drama famili romancehilari duff heather locklear chri nothm r k r n"
164558,One Direction: This Is Us,go behind scene one direct sell `` take home '' tour experi life road.documentari musicharri style niall horan zayn malikm r g n p u r l c k
328425,The Gift,"husband wife tri reinvigor relationship live threaten `` friend '' husband 's past hold horrifi secret , send world tailspin.thril mysteryjason bateman rebecca hall joel edgertonj e l e g e r n"
37931,MacGruber,"ex-speci oper macgrub ( fort ) call back action take archenemi , dieter von cunth ( kilmer ) , 's possess nuclear warhead bent destroy washington , dc.action adventur comedywil fort kristen wiig val kilmerj r c c n e"
13160,Over Her Dead Body,"fiancé , kate , die accid wed day , veterinarian henri grow depress . help move , sister visit psychic ashley give kate 's diari . ashley use journal 's detail convincingli deliv fake messag kate want henri move . howev , kate 's ghost watch ashley henri . furiou fall , vow sabotag relationship.comedyeva longoria jason bigg lake bellj e f f l w e l l"
52067,Cedar Rapids,naiv midwestern insur salesman travel big-citi convent effort save job co-workers.comedyann hech ed helm sigourney weaverm g u e l r e
73,American History X,"derek vineyard parol serv 3 year prison kill two thug tri break into/st truck . brother , danni vineyard 's narrat , learn go prison , derek skinhead leader violent white supremacist gang commit act racial crime throughout l.a. action greatli influenc danni . reform fresh prison , derek sever contact gang becom determin keep danni go violent path did.dramaedward norton edward furlong beverli d'angelot n k e"
13201,Deuces Wild,"1950 new york citi . bad bloodi gang war erupt dysfunct street brooklyn . deuc war viciou viper . scott kalvert direct tale lust , drug , mayhem mad one hot summer street new york.act crime drama romancestephen dorff fairuza balk brad renfro c k l v e r"
7942,"Run, Fatboy, Run","five year jilt pregnant fiancé wed day , out-of-shap denni decid run marathon win back.comedi romancesimon pegg thandi newton hank azariad v c h w e r"
134371,Atlas Shrugged Part II,"global economi brink collaps . brilliant creator , artist industrialist , continu mysteri disappear . unemploy risen 24 % . ga $ 42 per gallon . dagni taggart , vice presid charg oper taggart transcontinent , discov may well answer mount energi crisi - found abandon amongst ruin , miracul motor could seemingli power world . , motor dead ... one left deciph secret ... , someon watch . ’ race clock find inventor stop destroy motor world stop good . motor would power world . world whose motor would stop . john galt ? drama scienc fiction mysterysamantha mathi jason begh esai moralesj h n p u c h"
1640,Crash,"lo angel citizen vastli separ live collid interweav stori race , loss redemption.dramasandra bullock cheadl matt dillonp u l h g g"
13689,Peaceful Warrior,chanc encount stranger chang life colleg gymnast.drama romancescott mechlowicz nick nolt ami smartv c r l v
67911,Bucky Larson: Born to Be a Star,kid midwest move hollywood order follow parent footstep -- becom porn star.comedynick swardson christina ricci stephen dorfft b r
329440,The Forest,"set aokigahara forest , real-lif place japan peopl go end live . backdrop , young american woman come search twin sister , mysteri disappeared.horror thrillernatali dormer taylor kinney yukiyoshi ozawaj n z"
252512,While We're Young,uptight documentari filmmak wife find live loosen bit befriend free-spirit younger couple.comedi drama mysteryben stiller naomi watt adam drivern h b u b c h
9613,Spider,"mental disturb man take resid halfway hous . mind gradual slip back realm creat ill , replay key part childhood.drama mysteri thrillerralph fienn miranda richardson gabriel byrn v c r n e n b e r g"
73567,Killer Joe,cop ( matthew mcconaughey ) moonlight hit man agre kill hate mother desper drug dealer ( emil hirsch ) exchang tumbl young man 's virgin sister ( juno templ ) .crime drama thrillermatthew mcconaughey emil hirsch thoma haden churchw l l f r e k n
41479,The Joneses,"seemingli perfect famili move suburban neighborhood , come truth 're live , n't exactli come clean neighbors.comedi dramadavid duchovni demi moor amber heardd e r r c k b r e"
13191,"War, Inc.","war inc. set futur , fiction desert countri turaqistan torn riot privat corpor , tamerlan , own former vice presid unit state , taken whole countri . brand hauser , hit man suppress emot gobbl hot sauc , hire corpor 's head kill ceo competitors.act adventur comedi thrillerjohn cusack hilari duff marisa tomeij h u e f e l"
25350,Imaginary Heroes,"matt travi good-look , popular , school 's best competit swimmer , everyon shock inexplic commit suicid . follow year unfold , member famili struggl recov tragedi mix results.comedi dramasigourney weaver ryan donowho emil hirschd n h r r"
20178,World's Greatest Dad,"robin william star lanc clayton , man learn settl . dream rich famou writer , manag make high school poetri teacher . son kyle ( daryl sabara ) insuffer jackass ’ give father time day . date clair ( alexi gilmor ) , school ’ ador art teacher , ’ want get seriou -- comedi romancerobin william alexi gilmor daryl sabarab b c g l h w"
5072,Severance,"member ( danni dyer , laura harri , tim mcinnerni ) palisad defens corp. sale group arriv europ team-build exercis . fallen tree block rout , must hike destin . howev , psychot killer lurk wood , horribl fate mind co-workers.horror comedi thrillerdanni dyer laura harri tobi stephensc h r p h e r h"
18191,Edmond,"seemingli mild-mann businessman edmond burk visit fortunetel hear remark spur leav wife abruptli seek miss life . encount stranger unsavori peopl weaken barrier encompass long-suppress rage , edmond explod violence.drama thrillerwilliam h. maci joe mantegna denis richardss u r g r n"
24663,The Open Road,"minor leaguer carlton garret take unexpect road trip track estrang father , legendari basebal player kyle garret carlton ’ mother becom sick . reunit , carlton struggl deal seri misadventur caus father ’ antic . attempt bond come head mismatch duo make way ohio back home houston reunit family.comedi drama romancejustin timberlak jeff bridg kate maram c h e l e r e h"
39055,Free Style,"cale bryant determin win covet spot grand nation motocross race team . support love mother , precoci littl sister new girlfriend , cale prove odd heart , willpow courag never give dream.drama familycorbin bleu sandra echeverría madison pettisw l l e r"
49787,The Reef,great white shark hunt crew capsiz sailboat along great barrier reef.drama horror thrilleradrienn picker zoe naylor gyton grantleya n r e w r u c k
42057,It's a Wonderful Afterlife,"indian mother mr sethi 's ( azmi ) obsess marri daughter turn murder . joke routin miss mark cringeworthi slapstick , black comedi farc n't work . somehow , though , . ( c ) empir magazinecomedi romanceshabana azmi goldi notay sendhil ramamurthyg u r n e r c h h"
43090,Gunless,"quiet peac commun dominion canada shaken arriv wound stinki gun-tot american cowboy , simpli known montana kid , want alleg kill seven men . subsequ clarif reveal real name sean rafferti , admit kill , seven , eleven men . thing get wors sean get bad book local militia , arm bounti hunter hot trail , challeng local unarm blacksmith , jack smith , duel - wild west style ! written rajoodrama action comedi westernsienna guillori tyler mane callum keith renniew l l p h l l p"
16614,Adventureland,"summer 1987 , colleg graduat take 'nowher ' job local amus park , find 's perfect cours get prepar real world.comedyjess eisenberg kristen stewart martin starrg r e g l"
667,You Only Live Twice,mysteri space craft kidnap russian american space capsul bring world verg anoth world war . jame bond investig case japan meet archenemi blofeld . fifth film legendari jame bond seri star sean conneri british super agent.act thriller adventuresean conneri akiko wakabayashi karin dorl e w g l b e r
219,Volver,"raimunda ( penélop cruz ) work live madrid husband paco daughter paula . sister sole ( lola dueña ) live nearbi miss mother iren ( carmen maura ) , die sever year ago hous fire along father . former neighbor hometown report seen ghost iren daughter believ . murder famili tragedi , iren 's spirit materi around daughter help comfort them.comedi drama romancepenélop cruz carmen maura lola dueñasp e r l ó v r"
22820,Gentlemen Broncos,teenag attend fantasi writer ' convent discov idea stolen establish novelist.act comedi thrillermichael angarano sam rockwel clive revillj r e h e
66125,Red Dog,base legendari true stori red dog unit dispar local commun roam australian outback search long lost master.drama comedi familyjosh luca rachael taylor rohan nicholk r v e n e r
348,Alien,"return earth , commerci spaceship nostromo intercept distress signal distant planet . three-memb team crew discov chamber contain thousand egg planet , creatur insid one egg attack explor . entir crew unawar impend nightmar set descend upon alien parasit plant insid unfortun host birthed.horror action thriller scienc fictiontom skerritt sigourney weaver veronica cartwrightr l e c"
660,Thunderball,crimin organ obtain two nuclear bomb ask 100 million pound ransom form diamond seven day use weapon . secret servic send jame bond bahama save world.adventur action thrillersean conneri claudin auger adolfo celit e r e n c e u n g
68684,Detention,"killer name cinderhella stalk student bodi high school grizzli lake , group co-e band togeth surviv 're serv detention.horror comedi scienc fictionshanley caswel josh hutcherson spencer lockej e p h k h n"
9400,Set It Off,"four black women , suffer lack money hand major , undertak rob bank . initi success , policeman involv shoot one women 's brother trail . women add loot , tast interest begin chang suspicion increas way climact robbery.drama action crimejada pinkett smith queen latifah vivica a. foxf . g r g r"
39806,Princess Kaiulani,"lush sceneri gorgeou photographi highlight bio princess kaiulani ( q'orianka kilcher ) , 19th-centuri hawaiian princess rais england determin maintain peopl 's independ aggress american businessmen . sent england child scottish father , kaiulani return hawaii becom polit activist fight retain throne , even though must leav english paramour.dramaq'orianka kilcher barri pepper pattonm r c f r b"
17926,Undiscovered,group aspir entertain tri establish career citi lo angeles.comedi romancekip pardu carri fisher shannyn sossamonm e e r v
25968,Veronika Decides to Die,"frantic suicid attempt , veronika awaken insid mysteri mental asylum . supervis unorthodox psychiatrist special controversi treatment , veronika learn week live.drama romancesarah michel gellar david thewli jonathan tucker l u n g"
52010,"Ultramarines: A Warhammer 40,000 Movie","squad ultramarin answer distress call imperi shrine world . full compani imperi fist station , answer . squad investig find happen there.anim scienc fictionter stamp john hurt sean pertweem r n p c k"
43418,Beneath Hill 60,"true stori australia 's cat-and-mous underground mine warfar – one misunderstood , misrepres mystifi conflict ww . secret struggl beneath western front combin dare engin , technolog scienc , surfac knew brave , claustrophob sometim barbar work tunnellers.drama histori warbrendan cowel harrison gilbertson steve le marquandj e r e"
272693,The DUFF,"bianca 's univers turn upsid learn high school refer ‘ duff ' ( design ugli fat friend ) . hope eras label , enlist help charm jock favorit teacher . togeth 'll face school 's mean girl remind everyon someon 's duff… 's total fine.rom comedyma whitman robbi amel bella thornea r n e l"
29963,Bright Star,"1818 , high-spirit young fanni brawn find increasingli intrigu handsom aloof poet john keat , live next door famili friend dilk . read book poetri , find even drawn taciturn keat . although agre teach poetri , keat act reciproc feel fanni , sinc struggl poet money support wife.drama romanceabbi cornish ben whishaw paul schneiderj n e c p n"
26022,My Name Is Khan,"rizwan khan , muslim borivali section mumbai , asperg 's syndrom . marri hindu singl mother , mandira , san francisco . 9/11 , rizwan detain author lax treat terrorist condit race.drama romanceshah rukh khan kajol jimmi shergillk r n j h r"
242582,Nightcrawler,"lou bloom , desper work , muscl world l.a. crime journal , blur line observ particip becom star stori . aid effort nina , tv-new veteran.crim drama thrillerjak gyllenha rene russo riz ahmedd n g l r"
773,Little Miss Sunshine,"famili load quirki , color charact pile old van road trip california littl oliv compet beauti pageant.comedi dramagreg kinnear toni collett steve carellj n h n n"
